2022-08-18T13:00:00;0;None;None;4;123
2022-08-18T14:00:00;0;None;None;1;124
2022-08-18T14:00:00;0;None;None;3;125
2022-08-18T14:00:00;0;None;None;4;126
2022-08-18T15:00:00;0;None;None;1;127
2022-08-18T15:00:00;0;None;None;3;128
2022-08-18T15:00:00;0;None;None;4;129
2022-08-18T16:00:00;0;None;None;1;130
2022-08-18T16:00:00;0;None;None;3;131
2022-08-18T16:00:00;0;None;None;4;132
2022-08-18T17:00:00;0;None;None;1;133
2022-08-18T17:00:00;0;None;None;3;134
2022-08-18T17:00:00;0;None;None;4;135
2022-08-18T18:00:00;0;None;None;1;136
2022-08-18T18:00:00;0;None;None;3;137
2022-08-18T18:00:00;0;None;None;4;138
2022-08-18T19:00:00;0;None;None;1;139
2022-08-18T19:00:00;0;None;None;3;140
2022-08-18T19:00:00;0;None;None;4;141
2022-08-19T08:00:00;0;None;None;1;141
2022-08-19T08:00:00;0;None;None;3;142
2022-08-19T08:00:00;0;None;None;4;143
2022-08-19T09:00:00;0;None;None;1;144
2022-08-19T09:00:00;0;None;None;3;145
2022-08-19T09:00:00;0;None;None;4;146
2022-08-19T10:00:00;0;None;None;1;147
2022-08-19T10:00:00;0;None;None;3;148
2022-08-19T10:00:00;0;None;None;4;149
2022-08-19T11:00:00;0;None;None;1;150
2022-08-19T11:00:00;0;None;None;3;151
2022-08-19T11:00:00;0;None;None;4;152
2022-08-19T12:00:00;0;None;None;1;153
2022-08-19T12:00:00;0;None;None;3;154
2022-08-19T12:00:00;0;None;None;4;155
2022-08-19T13:00:00;0;None;None;1;156
2022-08-19T13:00:00;0;None;None;3;157
2022-08-19T13:00:00;0;None;None;4;158
2022-08-19T14:00:00;0;None;None;1;159
2022-08-19T14:00:00;0;None;None;3;160
2022-08-19T14:00:00;0;None;None;4;161
2022-08-19T15:00:00;0;None;None;1;162
2022-08-19T15:00:00;0;None;None;3;163
2022-08-19T15:00:00;0;None;None;4;164
2022-08-19T16:00:00;0;None;None;1;165
2022-08-19T16:00:00;0;None;None;3;166
2022-08-19T16:00:00;0;None;None;4;167
2022-08-19T17:00:00;0;None;None;1;168
2022-08-19T17:00:00;0;None;None;3;169
2022-08-19T17:00:00;0;None;None;4;170
2022-08-19T18:00:00;0;None;None;1;171
2022-08-19T18:00:00;0;None;None;3;172
2022-08-19T18:00:00;0;None;None;4;173
2022-08-19T19:00:00;0;None;None;1;174
2022-08-19T19:00:00;0;None;None;3;175
2022-08-19T19:00:00;0;None;None;4;176
2022-08-20T08:00:00;0;None;None;1;176
2022-08-20T08:00:00;0;None;None;3;177
2022-08-20T08:00:00;0;None;None;4;178
2022-08-20T09:00:00;0;None;None;1;179
2022-08-20T09:00:00;0;None;None;3;180
2022-08-20T09:00:00;0;None;None;4;181
2022-08-20T10:00:00;0;None;None;1;182
2022-08-20T10:00:00;0;None;None;3;183
2022-08-20T10:00:00;0;None;None;4;184
2022-08-20T11:00:00;0;None;None;1;185
2022-08-20T11:00:00;0;None;None;3;186
2022-08-20T11:00:00;0;None;None;4;187
2022-08-20T12:00:00;0;None;None;1;188
2022-08-20T12:00:00;0;None;None;3;189
2022-08-20T12:00:00;0;None;None;4;190
2022-08-20T13:00:00;0;None;None;1;191
2022-08-20T13:00:00;0;None;None;3;192
2022-08-20T13:00:00;0;None;None;4;193
2022-08-20T14:00:00;0;None;None;1;194
2022-08-20T14:00:00;0;None;None;3;195
2022-08-20T14:00:00;0;None;None;4;196
2022-08-20T15:00:00;0;None;None;1;197
2022-08-20T15:00:00;0;None;None;3;198
2022-08-20T15:00:00;0;None;None;4;199
2022-08-20T16:00:00;0;None;None;1;200
2022-08-20T16:00:00;0;None;None;3;201
2022-08-20T16:00:00;0;None;None;4;202
2022-08-20T17:00:00;0;None;None;1;203
2022-08-20T17:00:00;0;None;None;3;204
2022-08-20T17:00:00;0;None;None;4;205
2022-08-20T18:00:00;0;None;None;1;206
2022-08-20T18:00:00;0;None;None;3;207
2022-08-20T18:00:00;0;None;None;4;208
2022-08-20T19:00:00;0;None;None;1;209
2022-08-20T19:00:00;0;None;None;3;210
2022-08-20T19:00:00;0;None;None;4;211
2022-08-21T08:00:00;0;None;None;1;211
2022-08-21T08:00:00;0;None;None;3;212
2022-08-21T08:00:00;0;None;None;4;213
2022-08-21T09:00:00;0;None;None;1;214
2022-08-21T09:00:00;0;None;None;3;215
2022-08-21T09:00:00;0;None;None;4;216
2022-08-21T10:00:00;0;None;None;1;217
2022-08-21T10:00:00;0;None;None;3;218
2022-08-21T10:00:00;0;None;None;4;219
2022-08-21T11:00:00;0;None;None;1;220
2022-08-21T11:00:00;0;None;None;3;221
2022-08-21T11:00:00;0;None;None;4;222
2022-08-21T12:00:00;0;None;None;1;223
2022-08-21T12:00:00;0;None;None;3;224
2022-08-21T12:00:00;0;None;None;4;225
2022-08-21T13:00:00;0;None;None;1;226
2022-08-21T13:00:00;0;None;None;3;227
2022-08-21T13:00:00;0;None;None;4;228
2022-08-21T14:00:00;0;None;None;1;229
2022-08-21T14:00:00;0;None;None;3;230
2022-08-21T14:00:00;0;None;None;4;231
2022-08-21T15:00:00;0;None;None;1;232
2022-08-21T15:00:00;0;None;None;3;233
2022-08-21T15:00:00;0;None;None;4;234
2022-08-21T16:00:00;0;None;None;1;235
2022-08-21T16:00:00;0;None;None;3;236
2022-08-21T16:00:00;0;None;None;4;237
2022-08-21T17:00:00;0;None;None;1;238
2022-08-21T17:00:00;0;None;None;3;239
2022-08-21T17:00:00;0;None;None;4;240
2022-08-21T18:00:00;0;None;None;1;241
2022-08-21T18:00:00;0;None;None;3;242
2022-08-21T18:00:00;0;None;None;4;243
2022-08-21T19:00:00;0;None;None;1;244
2022-08-21T19:00:00;0;None;None;3;245
2022-08-21T19:00:00;0;None;None;4;246
2022-08-22T08:00:00;0;None;None;1;246
2022-08-22T08:00:00;0;None;None;3;247
2022-08-22T08:00:00;0;None;None;4;248
2022-08-22T09:00:00;0;None;None;1;249
2022-08-22T09:00:00;0;None;None;3;250
2022-08-22T09:00:00;0;None;None;4;251
2022-08-22T10:00:00;0;None;None;1;252
2022-08-22T10:00:00;0;None;None;3;253
2022-08-22T10:00:00;0;None;None;4;254
2022-08-22T11:00:00;0;None;None;1;255
2022-08-22T11:00:00;0;None;None;3;256
2022-08-22T11:00:00;0;None;None;4;257
2022-08-22T12:00:00;0;None;None;1;258
2022-08-22T12:00:00;0;None;None;3;259
2022-08-22T12:00:00;0;None;None;4;260
2022-08-22T13:00:00;0;None;None;1;261
2022-08-22T13:00:00;0;None;None;3;262
2022-08-22T13:00:00;0;None;None;4;263
2022-08-22T14:00:00;0;None;None;1;264
2022-08-22T14:00:00;0;None;None;3;265
2022-08-22T14:00:00;0;None;None;4;266
2022-08-22T15:00:00;0;None;None;1;267
2022-08-22T15:00:00;0;None;None;3;268
2022-08-22T15:00:00;0;None;None;4;269
2022-08-22T16:00:00;0;None;None;1;270
2022-08-22T16:00:00;0;None;None;3;271
2022-08-22T16:00:00;0;None;None;4;272
2022-08-22T17:00:00;0;None;None;1;273
2022-08-22T17:00:00;0;None;None;3;274
2022-08-22T17:00:00;0;None;None;4;275
2022-08-22T18:00:00;0;None;None;1;276
2022-08-22T18:00:00;0;None;None;3;277
2022-08-22T18:00:00;0;None;None;4;278
2022-08-22T19:00:00;0;None;None;1;279
2022-08-22T19:00:00;0;None;None;3;280
2022-08-22T19:00:00;0;None;None;4;281
2022-08-23T08:00:00;0;None;None;1;281
2022-08-23T08:00:00;0;None;None;3;282
2022-08-23T08:00:00;0;None;None;4;283
2022-08-23T09:00:00;0;None;None;1;284
2022-08-23T09:00:00;0;None;None;3;285
2022-08-23T09:00:00;0;None;None;4;286
2022-08-23T10:00:00;0;None;None;1;287
2022-08-23T10:00:00;0;None;None;3;288
2022-08-23T10:00:00;0;None;None;4;289
2022-08-23T11:00:00;0;None;None;1;290
2022-08-23T11:00:00;0;None;None;3;291
2022-08-23T11:00:00;0;None;None;4;292
2022-08-23T12:00:00;0;None;None;1;293
2022-08-23T12:00:00;0;None;None;3;294
2022-08-23T12:00:00;0;None;None;4;295
2022-08-23T13:00:00;0;None;None;1;296
2022-08-23T13:00:00;0;None;None;3;297
2022-08-23T13:00:00;0;None;None;4;298
2022-08-23T14:00:00;0;None;None;1;299
2022-08-23T14:00:00;0;None;None;3;300
2022-08-23T14:00:00;0;None;None;4;301
2022-08-23T15:00:00;0;None;None;1;302
2022-08-23T15:00:00;0;None;None;3;303
2022-08-23T15:00:00;0;None;None;4;304
2022-08-23T16:00:00;0;None;None;1;305
2022-08-23T16:00:00;0;None;None;3;306
2022-08-23T16:00:00;0;None;None;4;307
2022-08-23T17:00:00;0;None;None;1;308
2022-08-23T17:00:00;0;None;None;3;309
2022-08-23T17:00:00;0;None;None;4;310
2022-08-23T18:00:00;0;None;None;1;311
2022-08-23T18:00:00;0;None;None;3;312
2022-08-23T18:00:00;0;None;None;4;313
2022-08-23T19:00:00;0;None;None;1;314
2022-08-23T19:00:00;0;None;None;3;315
2022-08-23T19:00:00;0;None;None;4;316
2022-08-24T08:00:00;0;None;None;1;316
2022-08-24T08:00:00;0;None;None;3;317
2022-08-24T08:00:00;0;None;None;4;318
2022-08-24T09:00:00;0;None;None;1;319
2022-08-24T09:00:00;0;None;None;3;320
2022-08-24T09:00:00;0;None;None;4;321
2022-08-24T10:00:00;0;None;None;1;322
2022-08-24T10:00:00;0;None;None;3;323
2022-08-24T10:00:00;0;None;None;4;324
2022-08-24T11:00:00;0;None;None;1;325
2022-08-24T11:00:00;0;None;None;3;326
2022-08-24T11:00:00;0;None;None;4;327
2022-08-24T12:00:00;0;None;None;1;328
2022-08-24T12:00:00;0;None;None;3;329
2022-08-24T12:00:00;0;None;None;4;330
2022-08-24T13:00:00;0;None;None;1;331
2022-08-24T13:00:00;0;None;None;3;332
2022-08-24T13:00:00;0;None;None;4;333
2022-08-24T14:00:00;0;None;None;1;334
2022-08-24T14:00:00;0;None;None;3;335
2022-08-24T14:00:00;0;None;None;4;336
2022-08-24T15:00:00;0;None;None;1;337
2022-08-24T15:00:00;0;None;None;3;338
2022-08-24T15:00:00;0;None;None;4;339
2022-08-24T16:00:00;0;None;None;1;340
2022-08-24T16:00:00;0;None;None;3;341
2022-08-24T16:00:00;0;None;None;4;342
2022-08-24T17:00:00;0;None;None;1;343
2022-08-24T17:00:00;0;None;None;3;344
2022-08-24T17:00:00;0;None;None;4;345
2022-08-24T18:00:00;0;None;None;1;346
2022-08-24T18:00:00;0;None;None;3;347
2022-08-24T18:00:00;0;None;None;4;348
2022-08-24T19:00:00;0;None;None;1;349
2022-08-24T19:00:00;0;None;None;3;350
2022-08-24T19:00:00;0;None;None;4;351
2022-08-25T08:00:00;0;None;None;1;351
2022-08-25T08:00:00;0;None;None;3;352
2022-08-25T08:00:00;0;None;None;4;353
2022-08-25T09:00:00;0;None;None;1;354
2022-08-25T09:00:00;0;None;None;3;355
2022-08-25T09:00:00;0;None;None;4;356
2022-08-25T10:00:00;0;None;None;1;357
2022-08-25T10:00:00;0;None;None;3;358
2022-08-25T10:00:00;0;None;None;4;359
2022-08-25T11:00:00;0;None;None;1;360
2022-08-25T11:00:00;0;None;None;3;361
2022-08-25T11:00:00;0;None;None;4;362
2022-08-25T12:00:00;0;None;None;1;363
2022-08-25T12:00:00;0;None;None;3;364
2022-08-25T12:00:00;0;None;None;4;365
2022-08-25T13:00:00;0;None;None;1;366
2022-08-25T13:00:00;0;None;None;3;367
2022-08-25T13:00:00;0;None;None;4;368
2022-08-25T14:00:00;0;None;None;1;369
2022-08-25T14:00:00;0;None;None;3;370
2022-08-25T14:00:00;0;None;None;4;371
2022-08-25T15:00:00;0;None;None;1;372
2022-08-25T15:00:00;0;None;None;3;373
2022-08-25T15:00:00;0;None;None;4;374
2022-08-25T16:00:00;0;None;None;1;375
2022-08-25T16:00:00;0;None;None;3;376
2022-08-25T16:00:00;0;None;None;4;377
2022-08-25T17:00:00;0;None;None;1;378
2022-08-25T17:00:00;0;None;None;3;379
2022-08-25T17:00:00;0;None;None;4;380
2022-08-25T18:00:00;0;None;None;1;381
2022-08-25T18:00:00;0;None;None;3;382
2022-08-25T18:00:00;0;None;None;4;383
2022-08-25T19:00:00;0;None;None;1;384
2022-08-25T19:00:00;0;None;None;3;385
2022-08-25T19:00:00;0;None;None;4;386
2022-08-26T08:00:00;0;None;None;1;386
2022-08-26T08:00:00;0;None;None;3;387
2022-08-26T08:00:00;0;None;None;4;388
2022-08-26T09:00:00;0;None;None;1;389
2022-08-26T09:00:00;0;None;None;3;390
2022-08-26T09:00:00;0;None;None;4;391
2022-08-26T10:00:00;0;None;None;1;392
2022-08-26T10:00:00;0;None;None;3;393
2022-08-26T10:00:00;0;None;None;4;394
2022-08-26T11:00:00;0;None;None;1;395
2022-08-26T11:00:00;0;None;None;3;396
2022-08-26T11:00:00;0;None;None;4;397
2022-08-26T12:00:00;0;None;None;1;398
2022-08-26T12:00:00;0;None;None;3;399
2022-08-26T12:00:00;0;None;None;4;400
2022-08-26T13:00:00;0;None;None;1;401
2022-08-26T13:00:00;0;None;None;3;402
2022-08-26T13:00:00;0;None;None;4;403
2022-08-26T14:00:00;0;None;None;1;404
2022-08-26T14:00:00;0;None;None;3;405
2022-08-26T14:00:00;0;None;None;4;406
2022-08-26T15:00:00;0;None;None;1;407
2022-08-26T15:00:00;0;None;None;3;408
2022-08-26T15:00:00;0;None;None;4;409
2022-08-26T16:00:00;0;None;None;1;410
2022-08-26T16:00:00;0;None;None;3;411
2022-08-26T16:00:00;0;None;None;4;412
2022-08-26T17:00:00;0;None;None;1;413
2022-08-26T17:00:00;0;None;None;3;414
2022-08-26T17:00:00;0;None;None;4;415
2022-08-26T18:00:00;0;None;None;1;416
2022-08-26T18:00:00;0;None;None;3;417
2022-08-26T18:00:00;0;None;None;4;418
2022-08-26T19:00:00;0;None;None;1;419
2022-08-26T19:00:00;0;None;None;3;420
2022-08-26T19:00:00;0;None;None;4;421
2022-08-27T08:00:00;0;None;None;1;421
2022-08-27T08:00:00;0;None;None;3;422
2022-08-27T08:00:00;0;None;None;4;423
2022-08-27T09:00:00;0;None;None;1;424
2022-08-27T09:00:00;0;None;None;3;425
2022-08-27T09:00:00;0;None;None;4;426
2022-08-27T10:00:00;0;None;None;1;427
2022-08-27T10:00:00;0;None;None;3;428
2022-08-27T10:00:00;0;None;None;4;429
2022-08-27T11:00:00;0;None;None;1;430
2022-08-27T11:00:00;0;None;None;3;431
2022-08-27T11:00:00;0;None;None;4;432
2022-08-27T12:00:00;0;None;None;1;433
2022-08-27T12:00:00;0;None;None;3;434
2022-08-27T12:00:00;0;None;None;4;435
2022-08-27T13:00:00;0;None;None;1;436
2022-08-27T13:00:00;0;None;None;3;437
2022-08-27T13:00:00;0;None;None;4;438
2022-08-27T14:00:00;0;None;None;1;439
2022-08-27T14:00:00;0;None;None;3;440
2022-08-27T14:00:00;0;None;None;4;441
2022-08-27T15:00:00;0;None;None;1;442
2022-08-27T15:00:00;0;None;None;3;443
2022-08-27T15:00:00;0;None;None;4;444
2022-08-27T16:00:00;0;None;None;1;445
2022-08-27T16:00:00;0;None;None;3;446
2022-08-27T16:00:00;0;None;None;4;447
2022-08-27T17:00:00;0;None;None;1;448
2022-08-27T17:00:00;0;None;None;3;449
2022-08-27T17:00:00;0;None;None;4;450
2022-08-27T18:00:00;0;None;None;1;451
2022-08-27T18:00:00;0;None;None;3;452
2022-08-27T18:00:00;0;None;None;4;453
2022-08-27T19:00:00;0;None;None;1;454
2022-08-27T19:00:00;0;None;None;3;455
2022-08-27T19:00:00;0;None;None;4;456
2022-08-28T08:00:00;0;None;None;1;456
2022-08-28T08:00:00;0;None;None;3;457
2022-08-28T08:00:00;0;None;None;4;458
2022-08-28T09:00:00;0;None;None;1;459
2022-08-28T09:00:00;0;None;None;3;460
2022-08-28T09:00:00;0;None;None;4;461
2022-08-28T10:00:00;0;None;None;1;462
2022-08-28T10:00:00;0;None;None;3;463
2022-08-28T10:00:00;0;None;None;4;464
2022-08-28T11:00:00;0;None;None;1;465
2022-08-28T11:00:00;0;None;None;3;466
2022-08-28T11:00:00;0;None;None;4;467
2022-08-28T12:00:00;0;None;None;1;468
2022-08-28T12:00:00;0;None;None;3;469
2022-08-28T12:00:00;0;None;None;4;470
2022-08-28T13:00:00;0;None;None;1;471
2022-08-28T13:00:00;0;None;None;3;472
2022-08-28T13:00:00;0;None;None;4;473
2022-08-28T14:00:00;0;None;None;1;474
2022-08-28T14:00:00;0;None;None;3;475
2022-08-28T14:00:00;0;None;None;4;476
2022-08-28T15:00:00;0;None;None;1;477
2022-08-28T15:00:00;0;None;None;3;478
2022-08-28T15:00:00;0;None;None;4;479
2022-08-28T16:00:00;0;None;None;1;480
2022-08-28T16:00:00;0;None;None;3;481
2022-08-28T16:00:00;0;None;None;4;482
2022-08-28T17:00:00;0;None;None;1;483
2022-08-28T17:00:00;0;None;None;3;484
2022-08-28T17:00:00;0;None;None;4;485
2022-08-28T18:00:00;0;None;None;1;486
2022-08-28T18:00:00;0;None;None;3;487
2022-08-28T18:00:00;0;None;None;4;488
2022-08-28T19:00:00;0;None;None;1;489
2022-08-28T19:00:00;0;None;None;3;490
2022-08-28T19:00:00;0;None;None;4;491
2022-08-29T08:00:00;0;None;None;1;491
2022-08-29T08:00:00;0;None;None;3;492
2022-08-29T08:00:00;0;None;None;4;493
2022-08-29T09:00:00;0;None;None;1;494
2022-08-29T09:00:00;0;None;None;3;495
2022-08-29T09:00:00;0;None;None;4;496
2022-08-29T10:00:00;0;None;None;1;497
2022-08-29T10:00:00;0;None;None;3;498
2022-08-29T10:00:00;0;None;None;4;499
2022-08-29T11:00:00;0;None;None;1;500
2022-08-29T11:00:00;0;None;None;3;501
2022-08-29T11:00:00;0;None;None;4;502
2022-08-29T12:00:00;0;None;None;1;503
2022-08-29T12:00:00;0;None;None;3;504
2022-08-29T12:00:00;0;None;None;4;505
2022-08-29T13:00:00;0;None;None;1;506
2022-08-29T13:00:00;0;None;None;3;507
2022-08-29T13:00:00;0;None;None;4;508
2022-08-29T14:00:00;0;None;None;1;509
2022-08-29T14:00:00;0;None;None;3;510
2022-08-29T14:00:00;0;None;None;4;511
2022-08-29T15:00:00;0;None;None;1;512
2022-08-29T15:00:00;0;None;None;3;513
2022-08-29T15:00:00;0;None;None;4;514
2022-08-29T16:00:00;0;None;None;1;515
2022-08-29T16:00:00;0;None;None;3;516
2022-08-29T16:00:00;0;None;None;4;517
2022-08-29T17:00:00;0;None;None;1;518
2022-08-29T17:00:00;0;None;None;3;519
2022-08-29T17:00:00;0;None;None;4;520
2022-08-29T18:00:00;0;None;None;1;521
2022-08-29T18:00:00;0;None;None;3;522
2022-08-29T18:00:00;0;None;None;4;523
2022-08-29T19:00:00;0;None;None;1;524
2022-08-29T19:00:00;0;None;None;3;525
2022-08-29T19:00:00;0;None;None;4;526
2022-08-30T08:00:00;0;None;None;1;526
2022-08-30T08:00:00;0;None;None;3;527
2022-08-30T08:00:00;0;None;None;4;528
2022-08-30T09:00:00;0;None;None;1;529
2022-08-30T09:00:00;0;None;None;3;530
2022-08-30T09:00:00;0;None;None;4;531
2022-08-30T10:00:00;0;None;None;1;532
2022-08-30T10:00:00;0;None;None;3;533
2022-08-30T10:00:00;0;None;None;4;534
2022-08-30T11:00:00;0;None;None;1;535
2022-08-30T11:00:00;0;None;None;3;536
2022-08-30T11:00:00;0;None;None;4;537
2022-08-30T12:00:00;0;None;None;1;538
2022-08-30T12:00:00;0;None;None;3;539
2022-08-30T12:00:00;0;None;None;4;540
2022-08-30T13:00:00;0;None;None;1;541
2022-08-30T13:00:00;0;None;None;3;542
2022-08-30T13:00:00;0;None;None;4;543
2022-08-30T14:00:00;0;None;None;1;544
2022-08-30T14:00:00;0;None;None;3;545
2022-08-30T14:00:00;0;None;None;4;546
2022-08-30T15:00:00;0;None;None;1;547
2022-08-30T15:00:00;0;None;None;3;548
2022-08-30T15:00:00;0;None;None;4;549
2022-08-30T16:00:00;0;None;None;1;550
2022-08-30T16:00:00;0;None;None;3;551
2022-08-30T16:00:00;0;None;None;4;552
2022-08-30T17:00:00;0;None;None;1;553
2022-08-30T17:00:00;0;None;None;3;554
2022-08-30T17:00:00;0;None;None;4;555
2022-08-30T18:00:00;0;None;None;1;556
2022-08-30T18:00:00;0;None;None;3;557
2022-08-30T18:00:00;0;None;None;4;558
2022-08-30T19:00:00;0;None;None;1;559
2022-08-30T19:00:00;0;None;None;3;560
2022-08-30T19:00:00;0;None;None;4;561
2022-08-31T08:00:00;0;None;None;1;561
2022-08-31T08:00:00;0;None;None;3;562
2022-08-31T08:00:00;0;None;None;4;563
2022-08-31T09:00:00;0;None;None;1;564
2022-08-31T09:00:00;0;None;None;3;565
2022-08-31T09:00:00;0;None;None;4;566
2022-08-31T10:00:00;0;None;None;1;567
2022-08-31T10:00:00;0;None;None;3;568
2022-08-31T10:00:00;0;None;None;4;569
2022-08-31T11:00:00;0;None;None;1;570
2022-08-31T11:00:00;0;None;None;3;571
2022-08-31T11:00:00;0;None;None;4;572
2022-08-31T12:00:00;0;None;None;1;573
2022-08-31T12:00:00;0;None;None;3;574
2022-08-31T12:00:00;0;None;None;4;575
2022-08-31T13:00:00;0;None;None;1;576
2022-08-31T13:00:00;0;None;None;3;577
2022-08-31T13:00:00;0;None;None;4;578
2022-08-31T14:00:00;0;None;None;1;579
2022-08-31T14:00:00;0;None;None;3;580
2022-08-31T14:00:00;0;None;None;4;581
2022-08-31T15:00:00;0;None;None;1;582
2022-08-31T15:00:00;0;None;None;3;583
2022-08-31T15:00:00;0;None;None;4;584
2022-08-31T16:00:00;0;None;None;1;585
2022-08-31T16:00:00;0;None;None;3;586
2022-08-31T16:00:00;0;None;None;4;587
2022-08-31T17:00:00;0;None;None;1;588
2022-08-31T17:00:00;0;None;None;3;589
2022-08-31T17:00:00;0;None;None;4;590
2022-08-31T18:00:00;0;None;None;1;591
2022-08-31T18:00:00;0;None;None;3;592
